0.12,4,0,0
0.25,3,0,0
0.1,5,0,0
0.15,7,0,0
0.15,3,0,0
0.11,7,0,0
0.1,5,0,0
0.4,4,0,0
0.15,3,0,0
0.15,2,0,0
0.17,10,0,0
0.1,8,0,0
0.2,2,0,0
0.25,6,0,0
0.2,5,0,0
0.12,10,0,0
0.13,10,0,0
0.19,10,0,0
0.1,2,0,0
0.2,6,0,0
0.13,8,0,0
0.07,10,0,0
0.1,1,0,0
0.12,15,0,0
0.08,2,0,0
0.08,2,0,0
0.16,15,0,0
0.2,8,0,0
0.1,5,0,0
0.08,20,0,0
