845,8.37
846,8.39
847,8.45
848,8.42
849,8.34
850,8.19
851,8.17
852,8.13
853,8.51
854,8.06
855,8.04
856,7.79
857,7.85
858,7.98
859,7.98
860,7.99
861,8.08
862,8.1
863,8.05
864,8.24
865,8.24
866,8.18
867,8.31
868,8.28
869,8.18
870,8.29
871,8.43
872,8.44
873,8.46
874,8.48
875,8.54
876,8.51
877,8.42
878,8.32
879,8.3
880,8.27
881,8.42
882,8.4
883,8.37
884,8.41
885,8.45
886,8.46
887,8.51
888,8.49
889,8.45
890,8.47
891,8.47
892,8.56
893,8.64
894,8.64
895,8.63
896,8.66
897,8.67
898,8.69
899,8.68
900,8.72
901,8.74
902,8.71
903,8.7
904,8.7
905,8.7
906,8.69
907,8.67
908,8.65
909,8.63
910,8.63
911,8.64
912,8.65
913,8.72
914,8.74
915,8.7
916,8.67
917,8.71
918,8.71
919,8.71
920,8.68
921,8.63
922,8.57
923,8.53
924,8.52
925,8.48
926,8.43
927,8.39
928,8.38
929,8.36
930,8.35
931,8.39
932,8.4
933,8.43
934,8.44
935,8.44
936,8.44
937,8.43
938,8.44
939,8.45
940,8.43
941,8.43
942,8.47
943,8.54
944,8.56
945,8.51
946,8.46
947,8.49
948,8.5
949,8.51
950,8.54
951,8.51
952,8.48
953,8.45
954,8.41
955,8.41
956,8.48
957,8.43
958,8.38
959,8.36
960,8.31
961,8.29
962,8.33
963,8.29
964,8.27
965,8.24
966,8.17
967,8.15
968,8.11
969,8.3
970,8.33
971,8.34
972,8.31
973,8.38
974,8.4
975,8.4
976,8.39
977,8.39
978,8.14
979,7.99
980,7.73
981,7.7
982,8.23
983,7.56
984,7.27
985,7.29
986,7.2
987,7.17
988,7.15
989,7.32
990,7.38
991,7.43
992,7.48
993,7.34
994,7.2
995,7.16
996,7.22
997,7.36
998,7.32
999,7.35
1000,7.44
1001,7.59
1002,7.57
1003,7.46
1004,7.48
1005,7.69
1006,7.8
1007,7.96
1008,7.79
1009,7.88
1010,8
1011,8.07
1012,8.18
1013,8.45
1014,8.54
1015,8.47
1016,8.44
1017,8.43
1018,8.53
1019,8.6
1020,8.57
1021,8.59
1022,8.65
1023,8.56
1024,8.61
1025,8.72
1026,8.65
1027,8.54
1028,8.39
1029,8.44
1030,8.58
1031,8.69
1032,8.68
1033,8.85
1034,8.92
1035,8.99
1036,8.99
1037,9.08
1038,9.07
1039,8.86
1040,8.83
1041,8.91
1042,8.86
1043,8.85
1044,8.85
1045,8.88
1046,8.84
1047,8.94
1048,8.91
1049,8.89
1050,8.94
1051,8.89
1052,8.95
1053,8.97
1054,8.95
1055,8.9
1056,8.88
1057,8.88
1058,8.89
1059,8.89
1060,8.91
1061,8.86
1062,8.79
1063,8.72
1064,8.72
1065,8.69
1066,8.6
1067,8.61
1068,8.58
1069,8.66
1070,8.65
1071,8.78
1072,8.85
1073,8.87
1074,8.89
1075,8.87
1076,8.81
1077,8.62
1078,8.68
1079,8.68
1080,8.67
1081,8.65
1082,8.68
1083,8.62
1084,8.51
1085,8.48
1086,8.42
1087,8.34
1088,8.27
1089,8.21
1090,8.24
1091,8.19
1092,8.15
1093,8.11
1094,8.08
1095,8.56
1096,8.59
1097,8.54
1098,8.44
1099,8.32
1100,8.44
1101,8.39
1102,8.3
1103,8.23
1104,8.31
1105,8.35
1106,8.35
1107,8.34
1108,8.18
1109,8.25
1110,8.32
1111,8.33
1112,8.26
1113,8.18
1114,8.25
1115,8.41
1116,8.39
1117,8.4
1118,8.51
1119,8.53
1120,8.47
1121,8.34
1122,8.38
1123,8.5
1124,8.48
1125,8.51
1126,8.48
1127,8.45
1128,8.36
1129,8.31
1130,8.28
1131,8.28
1132,8.28
1133,8.2
1134,8.16
1135,8.12
1136,8.04
1137,8.34
1138,8.46
1139,8.29
1140,8.11
1141,8.08
1142,7.97
1143,7.99
1144,8.16
1145,8.12
1146,8.04
1147,8.1
1148,8.29
1149,8.31
1150,8.36
1151,8.43
1152,8.49
1153,8.61
1154,8.66
1155,8.73
1156,8.72
1157,8.78
1158,8.71
1159,8.69
1160,8.7
1161,8.62
1162,8.54
1163,8.55
1164,8.57
1165,8.51
1166,8.23
1167,8.19
1168,8.18
1169,8.38
1170,8.5
1171,8.54
1172,8.54
1173,8.61
1174,8.67
1175,8.56
1176,8.43
1177,8.33
1178,8.44
1179,8.39
1180,8.54
1181,8.55
1182,8.47
1183,8.39
1184,8.33
1185,8.26
1186,8.19
1187,8.18
1188,8.22
1189,8.21
1190,8.22
1191,8.15
1192,8.09
1193,8.04
1194,8.2
1195,8.22
1196,8.14
1197,8.05
1198,7.96
1199,7.9
1200,7.85
1201,8.13
1202,8.17
1203,8.1
1204,8.3
1205,8.35
1206,8.36
1207,8.36
1208,8.35
1209,8.35
1210,8.33
1211,8.32
1212,8.34
1213,8.26
1214,8.21
1215,8.14
1216,8.08
1217,8.07
1218,8.04
1219,7.98
1220,7.92
1221,7.87
1222,7.82
1223,7.77
1224,7.74
1225,7.71
1226,7.7
1227,7.68
1228,7.69
1229,7.74
1230,7.8
1231,7.81
1232,7.78
1233,7.75
1234,7.74
1235,7.8
1236,7.78
1237,7.73
1238,8.04
1239,8.1
1240,8
1241,7.91
1242,7.85
1243,7.81
1244,7.78
1245,7.77
1246,7.75
1247,7.73
1248,7.76
1249,7.81
1250,7.8
1251,7.83
1252,7.79
1253,8.27
1254,8.18
1255,8.07
1256,8
1257,8.08
1258,8.02
1259,7.96
1260,7.91
1261,7.87
1262,7.91
1263,7.94
1264,7.95
1265,7.97
1266,7.8
1267,7.57
1268,7.4
1269,7.85
1270,7.05
1271,7.9
1272,7.81
1273,7.11
1274,8
1275,7.91
1276,7.89
1277,7.81
1278,7.79
1279,7.86
1280,7.92
1281,7.91
1282,7.02
1283,7.09
1284,7.14
1285,7.23
1286,7.24
1287,7.29
1288,7.25
1289,7.26
1290,7.32
1291,7.52
1292,7.69
1293,7.8
1294,7.74
1295,7.74
1296,7.75
1297,7.78
1298,7.82
1299,7.79
1300,7.69
1301,7.68
1302,7.65
1303,7.63
1304,7.76
1305,7.91
1306,7.89
1307,7.63
1308,7.45
1309,7.84
1310,8.15
1311,8.29
1312,8.64
1313,8.77
1314,8.8
1315,8.79
1316,8.66
1317,8.77
1318,8.78
1319,8.84
1320,8.86
1321,8.91
1322,8.93
1323,8.9
1324,8.94
1325,8.94
1326,8.96
1327,8.92
1328,8.87
1329,8.78
1330,8.73
1331,8.69
1332,8.64
1333,8.67
1334,8.7
1335,8.66
1336,8.66
1337,8.75
1338,8.75
1339,8.75
1340,8.67
1341,8.73
1342,8.65
1343,8.6
1344,8.55
1345,8.55
1346,8.54
1347,8.46
1348,8.37
1349,8.35
1350,8.33
1351,8.46
1352,8.58
1353,8.5
1354,8.47
1355,8.43
1356,8.39
1357,8.35
1358,8.3
1359,8.25
1360,8.2
1361,8.11
1362,8.09
1363,8.06
1364,8.05
1365,8.03
1366,8.15
1367,8.06
1368,8.03
1369,8.02
1370,8.07
1371,8.17
1372,8.2
1373,8.16
1374,8.09
1375,8.19
1376,8.23
1377,8.23
1378,8.39
1379,8.35
1380,8.24
1381,8.18
1382,8.17
1383,8.15
1384,8.13
1385,8.09
1386,8.02
1387,7.95
1388,7.98
1389,7.95
1390,8
1391,8.08
1392,8.25
1393,8.24
1394,8.4
1395,8.32
1396,8.3
1397,8.19
1398,8.16
1399,8.25
1400,8.13
1401,8.12
1402,8.2
1403,8.2
1404,8.18
1405,8.15
1406,8.12
1407,8.02
1408,7.99
1409,8.29
1410,7.7
1411,7.61
1412,7.57
1413,7.47
1414,7.36
1415,7.31
1416,7.48
1417,7.5
1418,7.53
1419,7.56
1420,7.62
1421,7.74
1422,7.8
1423,7.79
1424,7.69
1425,7.69
1426,7.77
1427,7.77
1428,7.77
1429,7.88
1430,7.95
1431,7.98
1432,8.02
1433,8.05
1434,8.13
1435,8.19
1436,8.23
1437,8.24
1438,8.28
1439,8.28
1440,8.28
1441,8.33
1442,8.39
1443,8.36
1444,8.36
1445,8.35
1446,8.32
1447,8.31
1448,8.29
1449,8.25
1450,8.25
1451,8.27
1452,8.28
1453,8.23
1454,8.24
1455,8.29
1456,8.36
1457,8.49
1458,8.62
1459,8.64
1460,8.73
1461,8.74
1462,8.62
1463,8.54
1464,8.73
1465,8.9
1466,8.78
1467,8.92
1468,8.87
1469,8.85
1470,8.89
1471,9.06
1472,9.15
1473,9.13
1474,9.1
1475,8.94
1476,8.72
1477,8.67
1478,8.59
1479,8.88
1480,8.88
1481,8.86
1482,9.01
1483,8.99
1484,8.98
1485,9.05
1486,8.97
1487,8.91
1488,8.86
1489,8.88
1490,8.91
1491,8.87
1492,8.84
1493,8.81
1494,8.79
1495,8.78
1496,8.71
1497,8.61
1498,8.7
1499,8.71
1500,8.65
1501,8.71
1502,8.84
1503,8.79
1504,8.73
1505,8.66
1506,8.61
1507,8.56
1508,8.71
1509,8.64
1510,8.65
1511,8.48
1512,8.34
1513,8.27
1514,8.15
1515,8.13
1516,8.12
1517,8.1
1518,8.6
1519,8.66
1520,8.72
1521,8.66
1522,8.71
1523,8.76
1524,8.71
1525,8.8
1526,8.73
1527,8.71
1528,8.67
1529,8.59
1530,8.58
1531,8.53
1532,8.29
1533,8.4
1534,8.42
1535,8.31
1536,8.19
1537,8.25
1538,8.33
1539,8.31
1540,8.34
1541,8.31
1542,8.18
1543,8.2
1544,8.15
1545,8.2
1546,8.26
1547,8.13
1548,8.11
1549,8.18
1550,8.2
1551,8.21
1552,8.53
1553,7.74
1554,7.73
1555,7.74
1556,7.72
1557,7.76
1558,7.79
1559,7.91
1560,7.94
1561,7.93
1562,8
1563,7.96
1564,7.89
1565,7.94
1566,7.86
1567,8.08
1568,8.1
1569,8.21
1570,8.22
1571,8.21
1572,8.24
1573,8.47
1574,8.39
1575,8.35
1576,8.35
1577,8.37
1578,8.45
1579,8.42
1580,8.55
1581,8.62
1582,8.62
1583,8.51
1584,8.22
1585,8.4
1586,8.45
1587,8.53
1588,8.42
1589,8.46
1590,8.68
1591,8.65
1592,8.69
1593,8.81
1594,8.8
1595,8.78
1596,8.65
1597,8.71
1598,8.88
1599,8.8
1600,8.77
1601,8.82
1602,8.79
1603,8.99
1604,9.11
1605,9.01
1606,9.01
1607,9.08
1608,9.05
1609,9.06
1610,9.06
1611,9.13
1612,9.14
1613,9.14
1614,9.11
1615,9.16
1616,9.17
1617,9.19
1618,9.22
1619,9.22
1620,9.19
1621,9.19
1622,9.22
1623,9.21
1624,9.19
1625,9.12
1626,9.08
1627,9.05
1628,9.02
1629,8.92
1630,8.93
1631,9.07
1632,9
1633,8.98
1634,8.97
1635,8.95
1636,9.06
1637,8.99
1638,9
1639,8.93
1640,8.98
1641,8.96
1642,8.92
1643,8.97
1644,8.97
1645,8.95
1646,8.91
1647,8.85
1648,8.88
1649,8.88
1650,8.88
1651,8.9
1652,8.83
1653,8.81
1654,8.98
1655,8.94
1656,8.86
1657,8.78
1658,8.78
1659,8.87
1660,8.8
1661,8.91
1662,8.84
1663,8.95
1664,8.9
1665,8.94
1666,8.96
1667,8.96
1668,8.95
1669,8.88
1670,8.76
1671,8.68
1672,8.61
1673,8.58
1674,8.73
1675,8.87
1676,8.96
1677,8.9
1678,8.88
1679,8.9
1680,8.86
1681,8.8
1682,8.74
1683,8.72
1684,8.74
1685,8.74
1686,8.82
1687,8.81
1688,8.75
1689,8.77
1690,8.78
1691,8.85
1692,8.88
1693,8.86
1694,8.92
1695,8.93
1696,8.87
1697,8.83
1698,8.72
1699,8.52
1700,8.25
1701,8.85
1702,8.53
1703,8.37
1704,8.34
1705,8.05
1706,7.87
1707,8.02
1708,8.19
1709,8.28
1710,8.21
1711,8.32
1712,8.29
1713,8.44
1714,8.47
1715,8.63
1716,8.6
1717,8.69
1718,8.59
1719,8.48
1720,8.43
1721,8.55
1722,8.32
1723,8.25
1724,8.21
1725,8.33
1726,8.27
1727,8.19
1728,8.33
1729,8.02
1730,8.89
1731,8.97
1732,8.9
1733,8.9
1734,8.82
1735,8.83
1736,8.76
1737,8.73
1738,9.01
1739,8.99
1740,8.92
1741,8.88
1742,8.94
1743,9
1744,8.97
1745,9
1746,9.05
1747,9.15
1748,9
1749,8.99
1750,8.95
1751,8.92
1752,8.77
1753,8.57
1754,8.64
1755,8.74
1756,8.78
1757,8.57
1758,8.55
1759,8.43
1760,8.73
1761,8.61
1762,8.46
1763,8.34
1764,8.35
1765,8.47
1766,8.52
1767,8.48
1768,8.44
1769,8.41
1770,8.51
1771,8.55
1772,8.54
1773,8.68
1774,8.82
1775,8.84
1776,8.79
1777,8.7
1778,8.63
1779,8.76
1780,8.74
1781,8.69
1782,8.56
1783,8.43
1784,8.61
1785,8.74
1786,8.67
1787,8.81
1788,8.71
1789,8.67
1790,8.56
1791,8.46
1792,8.38
1793,8.6
1794,8.61
1795,8.54
1796,8.55
1797,8.41
1798,8.26
1799,8.15
1800,8.07
1801,7.97
1802,7.96
1803,7.96
1804,8.17
1805,8.27
1806,8.53
1807,8.59
1808,8.5
1809,8.42
1810,8.56
1811,8.46
1812,8.43
1813,8.46
1814,8.48
1815,8.44
1816,8.31
1817,8.21
1818,8.38
1819,8.38
1820,8.36
1821,8.36
1822,8.31
1823,8.26
1824,8.18
1825,8.09
1826,8.08
1827,8.23
1828,8.18
1829,8.3
1830,8.39
1831,8.38
1832,8.35
1833,8.32
1834,8.31
1835,8.31
1836,8.22
1837,8.14
1838,8.03
1839,7.98
1840,7.9
1841,7.88
1842,7.99
1843,7.99
1844,7.95
1845,7.89
1846,7.87
1847,8.26
1848,8.39
1849,8.31
1850,8.13
1851,8.04
1852,7.98
1853,7.98
1854,7.93
1855,7.89
1856,7.89
1857,7.86
1858,7.84
1859,7.82
1860,7.83
1861,7.92
1862,8.06
1863,8.37
1864,8.62
1865,8.68
1866,8.73
1867,8.78
1868,8.8
1869,8.8
1870,8.75
1871,8.72
1872,8.58
1873,8.46
1874,8.22
1875,8.06
1876,7.97
1877,8.22
1878,8.2
1879,8.4
1880,8.53
1881,8.53
1882,8.35
1883,8.32
1884,8.47
1885,8.41
1886,8.36
1887,8.28
1888,8.2
1889,8.14
1890,8.08
1891,8.11
1892,8.5
1893,8.75
1894,8.83
1895,8.85
1896,8.87
1897,8.94
1898,8.93
1899,8.94
1900,8.91
1901,8.78
1902,8.67
1903,8.75
1904,8.79
1905,8.8
1906,8.79
1907,8.8
1908,8.83
1909,8.81
1910,8.77
1911,8.65
1912,8.44
1913,8.27
1914,8.17
1915,8.11
1916,8.1
1917,8.14
1918,8.34
1919,8.47
1920,8.58
1921,8.52
1922,8.36
1923,8.18
1924,8.11
1925,8.05
1926,8.04
1927,7.98
1928,7.95
1929,7.93
1930,7.97
1931,8.4
1932,8.24
1933,8.07
1934,7.98
1935,7.95
1936,7.95
1937,7.94
1938,8
1939,8.11
1940,8.04
1941,7.92
1942,7.85
1943,7.78
1944,7.75
1945,7.75
1946,7.77
1947,7.78
1948,7.77
1949,7.92
1950,7.89
1951,7.81
1952,7.76
1953,7.74
1954,7.74
1955,7.75
1956,7.75
1957,7.74
1958,7.73
1959,7.75
1960,7.76
1961,7.77
1962,7.75
1963,7.73
1964,7.73
1965,7.72
1966,7.7
1967,7.7
1968,7.71
1969,7.73
1970,7.68
1971,7.67
1972,7.68
1973,7.68
1974,7.68
1975,7.72
1976,7.72
1977,7.74
1978,7.73
1979,7.71
1980,7.71
1981,7.73
1982,7.74
1983,7.75
1984,7.75
1985,7.73
1986,7.73
1987,7.72
1988,7.72
1989,7.74
1990,7.75
1991,7.74
1992,7.76
1993,7.69
1994,7.68
1995,7.67
1996,7.7
1997,7.78
1998,7.76
1999,7.68
2000,7.74
2001,7.74
2002,7.66
2003,7.78
2004,7.83
2005,7.84
2006,7.86
2007,7.88
2008,7.87
2009,7.85
2010,7.85
2011,7.8
2012,7.87
2013,7.92
2014,7.91
2015,7.89
2016,7.87
2017,7.81
2018,7.85
2019,7.87
2020,7.87
2021,7.89
2022,7.8
2023,7.68
2024,7.56
2025,7.7
2026,7.79
2027,7.24
2028,7.31
2029,7.47
2030,7.5
2031,7.49
2032,7.49
2033,7.51
2034,7.48
2035,7.47
2036,7.53
2037,7.65
2038,7.74
2039,7.83
2040,7.81
2041,7.76
2042,7.74
2043,7.71
2044,7.7
2045,7.71
2046,7.72
2047,7.75
2048,7.76
2049,7.76
2050,7.77
2051,7.71
2052,7.69
2053,7.77
2054,7.77
2055,7.76
2056,7.73
2057,7.74
2058,7.75
2059,7.77
2060,7.76
2061,7.7
2062,7.69
2063,7.74
2064,7.77
2065,7.76
2066,7.75
2067,7.75
2068,7.75
2069,7.72
2070,7.69
2071,7.68
2072,7.68
2073,7.71
2074,7.69
2075,7.69
2076,7.69
2077,7.7
2078,7.7
2079,7.7
2080,7.69
2081,7.7
2082,7.71
2083,7.71
2084,7.71
2085,7.69
2086,7.7
2087,7.69
2088,7.66
2089,7.69
2090,7.73
2091,7.69
2092,7.75
2093,7.73
2094,7.72
2095,7.68
2096,7.66
2097,7.66
2098,7.71
2099,7.71
2100,7.68
2101,7.7
2102,7.7
2103,7.68
2104,7.68
2105,7.67
2106,7.64
2107,7.62
2108,7.62
2109,7.6
2110,7.57
2111,7.57
2112,7.65
2113,7.67
2114,7.65
2115,7.63
2116,7.66
2117,7.66
2118,7.64
2119,7.43
2120,7.59
2121,7.64
2122,7.64
2123,7.57
2124,7.71
2125,7.67
2126,7.72
2127,7.77
2128,7.72
2129,7.38
2130,7.16
2131,7.39
2132,7.71
2133,7.67
2134,7.05
2135,7.05
2136,7.71
2137,7.92
2138,7.69
2139,7.78
2140,7.79
2141,7.81
2142,7.8
2143,7.84
2144,7.14
2145,7.24
2146,7.94
