0.45,3,2,8
0.7,3,2,9
0.7,3,1,6
0.5,3,2,7
0.41,3,2,10
0.8,3,2,5
5,3,2,4
0.45,3,2,4
0.8,3,2,5
0.8,3,2,5
0.45,3,2,4
